Shipment_ID,Order_ID,Customer_ID,Customer_Name,Email,Phone,City,Country,Region,Postal_Code,Product_ID,Product_Name,Category,Weight_kg,Quantity,Unit_Price,Total_Price,Shipment_Date,Delivery_Date,Delay_Days,Status,Delivery_Mode,Vehicle_ID,Driver_Name,Transport_Type,Route_ID,Fuel_Cost,Distance_km,Delivery_Center,Warehouse_Name,Manager_Name,Order_Priority,Payment_Mode,Insurance,Return_Status,Remarks
S752535,O78246,C6304,michael brown,,+917815874757,Chennai,us,,,P8297,Mobile,Food,2.5481571824323437,19.0,2127.286521221502,65423.89090924677,2020-12-29,2022-08-25,2.0,In Transit,Air,V172,Mr. Lee,Van,R212,8641.039994658273,642.5127504541197,Hub C,North Hub,,High,,,,
S250600,O42168,C7767,Amit Kumar,jane@,+917888458479,mumbai,India,South,560001.0,P3186,Tablet,Accessories,60.95071276419312,4.0,1206.7690414433216,44976.48821164394,2023-12-20,2023-07-28,,,Rail,V130,Mr. Lee,Cargo,R996,3732.107672092139,1954.8734464007484,Warehouse B,,Mr. Khan,Low,Online,Yes,,
S714875,O52667,C1662,,amit@gmail.com,+919971815488,mumbai,india,North,560001.0,P9542,Charger,Furniture,18.893018324789942,1.0,3587.724082878047,192457.5094672196,2024-04-27,2020-08-10,13.0,,Air,V540,Mr. Lee,Truck,R153,178.809622859355,1097.1244178130758,Warehouse B,Central,,,Cash,No,,Delayed delivery
S990487,O56273,C6022,,jane@,+917886560105,Bangalore,us,,400001.0,P8856,Tablet,Clothing,30.772103174474005,4.0,2860.8017943795635,169264.584847676,2022-05-01,2023-09-29,11.0,Cancelled,Ship,V372,Mrs. Patel,Van,R789,2868.259479580986,1006.8520125604367,Warehouse A,Central,Mr. Patel,Medium,Credt,Yes,,
S604956,O80970,C3176,Jane Smith,amit@gmail.com,+917868816662,Bangalore,us,East,110001.0,P4331,,Food,20.272210312650156,16.0,1931.0364529917217,188993.68719476004,2022-11-03,2022-03-20,-2.0,delayed,Road,V739,Ms. Sharma,Cargo,R798,8013.277385292363,1507.020936989745,Warehouse B,South Hub,Mr. Patel,,Cash,Yes,Not Returned,
S487256,O59455,C1602,Li Wei,jane@,+916552094776,Bangalore,U.K.,West,560001.0,P8660,,Food,83.32804275964196,9.0,394.1316242533175,47175.32970533122,2023-10-29,2024-08-17,4.0,Cancelled,Rail,V986,Mr. Lee,Cargo,R620,8813.090633228108,385.69279028999273,Warehouse A,North Hub,,Medium,Credt,No,Pending,Delayed delivery
S444800,O94627,C5892,Fatima Noor,john@example.com,+916239542058,Delhi,UK,,110001.0,P3162,Headphones,,71.467856328688,18.0,352.55823286254605,196124.17913065635,2020-03-10,2021-08-30,8.0,DELAYED,Road,V759,Mr. Rao,,R280,8813.090633228108,1000.2208819211337,,North Hub,,Low,Card,No,,
S568254,O66146,C2372,,,+916258326110,Chennai,USA,West,,P8611,Laptop,Clothing,14.521960384988883,19.0,4886.341830401388,177191.33481676033,2021-05-28,2020-11-24,13.0,Pending,,V983,Mrs. Patel,Bike,R701,6203.769967791608,531.0631365028049,,Central,Mr. Khan,Low,Cash,,,
S407444,O65306,C7186,michael brown,amit@gmail.com,+918605886140,Delhi,India,,,P9718,Mobile,Food,93.98014468563682,8.0,802.3631791511527,78221.03063667503,2020-03-10,2022-06-07,8.0,,Road,V830,Ms. Sharma,Truck,R505,8621.622056807979,1070.479318614681,Warehouse A,North Hub,,Low,Credt,No,,
S951206,O58720,C9098,,jane@,+919497486249,Bangalore,,West,,P4541,Headphones,,12.028971422750406,13.0,405.85280027006627,,2023-07-21,2023-04-10,-2.0,In Transit,Rail,V827,,Bike,R723,5941.073292704843,1248.440027973224,,South Hub,,Low,,,,Delayed delivery
S970189,O95772,C2601,Amit Kumar,john@example.com,+919895131522,mumbai,India,North,560001.0,P9058,Mobile,Furniture,43.04033132667569,8.0,352.55823286254605,101091.60274448698,2021-03-14,2021-05-29,-2.0,delayed,Air,V103,,Cargo,R228,9505.59236698481,1097.1244178130758,,South Hub,Ms. Verma,,,,Not Returned,Delayed delivery
S185517,O78511,C5496,michael brown,amit@gmail.com,+919722880972,,india,North,110001.0,P5915,Charger,,59.99104789170297,9.0,3703.999549743543,188993.68719476004,2020-09-26,2023-10-28,-1.0,Pending,Road,V756,Mr. Lee,Cargo,R181,3152.0057823294637,1469.7482504896661,Hub C,,Mr. Patel,,UPI,No,Returned,Handle with care
S821800,O55293,C9004,Fatima Noor,jane@,+917142762692,Mumbai,USA,North,600001.0,P5740,,Food,37.766741825312565,8.0,2675.1471425446894,79017.03622621998,2025-04-04,2020-08-11,12.0,,Road,V721,,Truck,R408,1034.1904113776382,385.69279028999273,,South Hub,,Medium,Online,,Pending,
S950793,O79809,C6497,Fatima Noor,john@example.com,+917959314077,Delhi,U.K.,South,110001.0,P4064,Tablet,Furniture,37.766741825312565,6.0,4140.753897801966,181861.21559136725,2024-09-09,2022-04-15,2.0,Cancelled,Ship,V408,Mr. Lee,Truck,R537,7392.572989838913,1954.8734464007484,,North Hub,,,Online,Yes,Not Returned,Check packaging
S586019,O97710,C6423,michael brown,,+916166998764,mumbai,U.K.,West,400001.0,P3502,Charger,Accessories,30.772103174474005,3.0,3232.275874206702,129249.4448283645,2025-03-07,2022-08-17,1.0,,Air,V770,,,R455,8565.430963853194,433.1428677108873,Hub C,South Hub,,,Credt,No,,Check packaging
S555880,O16832,C3989,Fatima Noor,,+918198851171,Mumbai,U.K.,,,P8567,Mobile,Clothing,6.279319410735846,15.0,795.7657041279592,49172.273018740205,2024-12-07,2023-12-18,12.0,In Transit,Air,V173,Mr. Lee,,R109,5630.916918983429,914.0718784944544,Warehouse A,,Mr. Khan,High,Debet,No,,Handle with care
S285120,O54459,C3471,Jane Smith,amit@gmail.com,+916236442739,Delhi,india,West,560001.0,P7977,,Electronics,61.37936302487676,5.0,3628.7040959927253,198229.44047125307,2022-09-03,2025-05-23,-2.0,DELAYED,Ship,V967,Ms. Sharma,Van,R650,6233.498867203423,1808.2833862035131,Warehouse A,North Hub,,Low,Credt,,Returned,
S736884,O87832,C4992,Jane Smith,,+917605736265,,,,600001.0,P9591,Laptop,Furniture,49.63266183825688,11.0,4217.694349370825,129249.4448283645,2024-04-23,2024-05-19,1.0,In Transit,Road,V846,Mr. Rao,Cargo,R743,8641.039994658273,1267.0122150755228,,Central,Mr. Patel,Low,Credt,Yes,Pending,Handle with care
S219261,O93171,C4496,michael brown,john@example.com,+919269102362,Mumbai,India,North,560001.0,P7326,Tablet,,29.568392529254208,14.0,1206.7690414433216,38876.644399990495,2020-04-02,2022-03-22,10.0,Cancelled,Air,V199,Ms. Sharma,Bike,R619,4527.669155469163,558.3356878130787,Warehouse A,North Hub,Ms. Verma,High,Credt,Yes,Not Returned,Check packaging
S649047,O87428,C8667,,amit@gmail.com,+917068349717,Delhi,,East,560001.0,P1734,Headphones,Electronics,94.91411095670665,13.0,2127.286521221502,121583.50871196765,2023-05-07,2025-02-09,1.0,delayed,Ship,V455,,Van,R176,1104.4280670263602,149.4238239751592,Warehouse B,Central,Ms. Verma,,Card,,,Check packaging
S765567,O21928,C8403,Amit Kumar,amit@gmail.com,+919992571339,Chennai,india,North,560001.0,P4349,Charger,Clothing,3.029203111037471,11.0,1937.4876677627858,40153.382239155435,2020-03-08,2024-12-24,7.0,Delivered,Rail,V637,Mr. Lee,Truck,R410,7402.625862593285,531.0631365028049,Warehouse A,Central,Mr. Khan,Low,UPI,No,,Check packaging
S763924,O60942,C5122,Li Wei,jane@,+919965725543,Bangalore,India,West,560001.0,P5675,,Furniture,62.51816361934201,14.0,802.3631791511527,,2022-03-24,2020-11-22,-2.0,DELAYED,Air,V244,Mrs. Patel,Cargo,R974,4527.669155469163,1954.8734464007484,Hub C,,Mr. Patel,High,UPI,,,Handle with care
S896822,O47345,C1468,Jane Smith,jane@,+919628610686,Bangalore,U.K.,South,110001.0,P1768,Laptop,Clothing,96.97367046257358,1.0,4232.453207992935,10057.478730660614,2024-12-24,2024-05-10,13.0,DELAYED,Air,V124,Mrs. Patel,Bike,R115,3087.7531050598695,23.390088553611708,Hub C,North Hub,,Medium,Card,No,Returned,Handle with care
S437674,O89995,C4261,michael brown,jane@,+918534894264,Bangalore,UK,East,110001.0,P4027,,Furniture,11.235196985833793,13.0,795.7657041279592,126046.97541719936,2025-02-17,2023-12-14,10.0,,Ship,V936,Mrs. Patel,Cargo,R260,6663.056267014754,1756.9267606299247,Warehouse B,North Hub,Mr. Khan,,UPI,Yes,Returned,Handle with care
S417563,O99610,C9830,John Doe,,+918827703459,Delhi,us,North,600001.0,P7788,Charger,,52.713264947407666,11.0,3619.9653685616213,169264.584847676,2021-08-15,2021-11-06,5.0,,,V131,Ms. Sharma,Van,R940,8337.45315727269,173.60676437137283,,Central,Ms. Verma,Medium,Card,Yes,Returned,Delayed delivery
S974982,O88828,C8948,michael brown,jane@,+919792047357,,india,East,600001.0,P4446,,Accessories,77.33835454501741,13.0,2847.357221366099,167175.08618281968,2022-12-21,2023-01-18,4.0,Pending,,V528,Mr. Lee,,R456,7133.883833079126,1808.2833862035131,Warehouse B,,Mr. Khan,Low,,Yes,Not Returned,Handle with care
S857819,O36756,C8411,Li Wei,john@example.com,+918084137206,,U.K.,North,110001.0,P6861,Headphones,Electronics,96.58038729091865,17.0,866.0408676854231,189658.9030926553,2020-12-27,2025-04-27,7.0,delayed,Road,V868,,Van,R988,6919.232083134686,709.6553950141215,,,,Low,Online,Yes,Not Returned,Delayed delivery
S864561,O21855,C6016,Jane Smith,,+919434342604,Bangalore,India,South,560001.0,P6853,Charger,Accessories,3.9216578509642304,13.0,3436.1508877561932,31450.408093751346,2025-03-23,2024-12-12,-5.0,DELAYED,Air,V370,Mrs. Patel,Van,R112,7133.883833079126,897.122186648256,Warehouse B,Central,Mr. Patel,High,,,Pending,
S162725,O11986,C9305,Li Wei,,+919289672044,Bangalore,us,,560001.0,P1685,Laptop,Food,37.766741825312565,3.0,4539.137138587447,141034.91640095037,2025-04-01,2024-10-18,2.0,Pending,Air,V315,,Truck,R328,3152.0057823294637,1601.3773331675338,Warehouse A,North Hub,Ms. Verma,Low,Credt,,Returned,Delayed delivery
S831406,O29124,C7490,Fatima Noor,amit@gmail.com,+918253298108,Delhi,india,South,560001.0,P4175,Tablet,Accessories,9.30500395416599,4.0,3265.154337309377,196124.17913065635,2022-06-01,2021-04-27,-5.0,In Transit,,V215,Mr. Rao,Truck,R310,3087.7531050598695,1053.6006661260592,Warehouse B,South Hub,Mr. Patel,Low,,Yes,Not Returned,Check packaging
S136905,O36227,C4206,Amit Kumar,,+918036772980,Mumbai,us,South,560001.0,P1776,Mobile,Furniture,89.53532136755106,17.0,833.9464516195411,181861.21559136725,2023-07-22,2023-09-17,10.0,,Rail,V869,Mr. Lee,Van,R775,5719.099566952399,573.7657680312049,Hub C,North Hub,Mr. Patel,Medium,Card,Yes,Not Returned,Delayed delivery
S865582,O89096,C5107,Amit Kumar,,+916793257571,Delhi,us,East,,P3525,Tablet,Food,49.770102556071386,6.0,843.7059873305701,18874.57944789831,2025-02-28,2023-07-05,-4.0,DELAYED,Road,V420,Mr. Lee,Bike,R263,5675.666106406118,1856.787136809132,,,Mr. Khan,Medium,,,Not Returned,
S861365,O89964,C1973,,jane@,+917709078478,Delhi,india,West,,P5453,Charger,,30.772103174474005,15.0,2814.938437455917,183271.34340878917,2021-12-12,2025-04-23,2.0,DELAYED,Air,V513,,,R534,7089.92075935827,1134.7870626084311,Hub C,Central,Ms. Verma,,Debet,Yes,Not Returned,
S820150,O25718,C6157,,jane@,+916163289781,Mumbai,,North,560001.0,P9163,Charger,Accessories,21.627741512488477,13.0,,33111.50560680302,2023-11-13,2021-12-14,0.0,Cancelled,Rail,V979,Mr. Lee,Cargo,R959,5625.156091417433,1678.0809125988496,Warehouse B,Central,Mr. Patel,High,Debet,,,Check packaging
S688126,O26916,C9991,Jane Smith,john@example.com,+917330284118,Mumbai,,,600001.0,P3380,Charger,Furniture,80.31859958502694,16.0,802.3631791511527,140528.58311623166,2021-03-13,2023-08-29,10.0,,Road,V730,Mr. Rao,Cargo,R764,4457.789666068535,453.81485223837,Warehouse A,,Ms. Verma,Medium,Card,Yes,Returned,Handle with care
S391797,O25815,C3582,michael brown,amit@gmail.com,+917014972189,mumbai,India,North,110001.0,P9280,,Furniture,37.766741825312565,5.0,405.85280027006627,133645.41925306083,2021-08-07,2024-06-17,-4.0,Delivered,Ship,V889,Mr. Lee,Van,R478,8916.361692792909,1053.6006661260592,Hub C,,,,Online,Yes,Returned,Check packaging
S471605,O43989,C5238,Jane Smith,,+917068298245,Chennai,us,South,110001.0,P4073,,Clothing,47.48538505361395,19.0,3587.724082878047,155284.49953043126,2023-03-26,2024-03-10,14.0,In Transit,Road,V117,Mr. Lee,Bike,R359,3845.0863690497854,1045.618889312698,Warehouse B,South Hub,,Low,Card,Yes,Returned,Delayed delivery
S310190,O72734,C4442,michael brown,john@example.com,+919948773064,mumbai,india,,110001.0,P9506,Headphones,Electronics,2.5481571824323437,15.0,286.0315640363282,189658.9030926553,2024-05-03,2021-10-31,5.0,,Air,V580,Mrs. Patel,Bike,R137,4344.41136364849,1248.440027973224,Warehouse A,,Ms. Verma,Low,Card,,Not Returned,
S855823,O55268,C3070,Amit Kumar,john@example.com,+916783604149,Delhi,UK,North,400001.0,P3033,Mobile,Accessories,0.0,,3191.0231972650536,61620.033408472336,2020-02-25,2020-10-31,-5.0,,,V174,Mr. Rao,Cargo,R954,103.9569566343168,419.635431707086,Hub C,South Hub,,Low,,,Not Returned,
S700701,O79389,C7300,,amit@gmail.com,+919657690931,,us,North,560001.0,P9751,Charger,Accessories,31.44274101070839,8.0,3191.0231972650536,54617.57490162202,2021-08-02,2023-06-14,-4.0,Pending,Road,V505,Mr. Rao,Van,R650,7561.095207931837,1858.3740533142131,,South Hub,,,Card,No,Returned,Check packaging
S828377,O57774,C4113,Fatima Noor,jane@,+918175126634,mumbai,USA,,400001.0,P6647,,Accessories,43.04033132667569,7.0,247.93133754931196,3103.032580151137,2024-06-18,2023-09-30,12.0,In Transit,,V882,Mrs. Patel,Truck,R590,1104.4280670263602,1006.8520125604367,Hub C,North Hub,Mr. Patel,Medium,Debet,No,Pending,
S571448,O45581,C3724,Fatima Noor,amit@gmail.com,+919229558869,Chennai,,East,560001.0,P3276,,Electronics,77.2413994952516,12.0,3619.05414454862,33976.37038038645,2021-07-05,2023-03-10,-5.0,Cancelled,Ship,V997,Mr. Rao,Truck,R659,2892.410615379814,1097.1244178130758,,South Hub,Ms. Verma,Medium,Card,,Pending,
S773034,O12272,C6213,John Doe,amit@gmail.com,+916668087959,,U.K.,,400001.0,P7226,Headphones,Food,59.99104789170297,10.0,2127.286521221502,72713.96427958044,2025-04-22,2020-01-18,3.0,Delivered,Ship,V346,Mrs. Patel,Bike,R842,4527.669155469163,1861.9599008559658,Warehouse B,South Hub,Ms. Verma,High,Debet,No,Returned,Check packaging
S121396,O10932,C6597,michael brown,john@example.com,+919433650601,,USA,North,400001.0,P5945,Charger,Electronics,77.62571592443089,19.0,2203.7000871626456,190358.3469061544,2025-03-03,2024-11-30,3.0,Pending,Air,V354,Mrs. Patel,Van,R691,6330.570851172699,939.1455906329755,Warehouse A,North Hub,Mr. Khan,Medium,Card,Yes,Returned,Check packaging
S105162,O41161,C5508,John Doe,,+918766820742,,UK,West,,P5754,Mobile,Furniture,37.766741825312565,7.0,1937.4876677627858,101699.56873361937,2021-04-24,2025-01-16,3.0,delayed,Rail,V692,Mr. Lee,Van,R570,4582.846229073827,740.9701505086177,,South Hub,,Low,Cash,,,
S929471,O75759,C4028,Amit Kumar,,+918624401834,Chennai,UK,West,600001.0,P3147,Charger,Electronics,61.37936302487676,5.0,2700.135729141203,189658.9030926553,2021-11-15,2025-07-09,3.0,,Air,V305,Ms. Sharma,Cargo,R552,9057.001815926433,1335.386338333092,Warehouse B,Central,,,Credt,No,Not Returned,
S851342,O13350,C2891,Li Wei,amit@gmail.com,+916720964745,Delhi,USA,South,400001.0,P9562,Headphones,Electronics,60.95071276419312,4.0,3265.154337309377,103142.16694630007,2020-11-16,2024-08-26,-4.0,Pending,,V155,Mrs. Patel,,R484,5941.073292704843,,Warehouse A,Central,Mr. Khan,Medium,Cash,,,
S220279,O72429,C3305,Jane Smith,,+916258533748,mumbai,india,,600001.0,P1366,Laptop,Food,20.367541324756793,11.0,3608.3771607748636,17051.123447644695,2020-03-18,2023-06-22,0.0,Delivered,Ship,V638,,Van,R105,1034.1904113776382,1800.3713819788738,,North Hub,Mr. Patel,High,,Yes,Not Returned,
S754928,O22196,C7575,Amit Kumar,john@example.com,+918062603613,mumbai,USA,South,110001.0,P2826,Tablet,Accessories,36.16733999015513,6.0,3034.5907719184906,65957.74184791233,2021-08-23,2023-07-25,3.0,Pending,Ship,V196,Mr. Lee,Truck,R982,8621.622056807979,1114.660510613214,,South Hub,,,Cash,,Not Returned,
S669711,O11763,C9769,Amit Kumar,jane@,+917589376470,,USA,West,400001.0,P1512,Headphones,Furniture,18.748748730416665,14.0,523.4605678022331,44976.48821164394,2020-06-06,2022-03-03,4.0,Pending,Rail,V296,,Cargo,R515,8565.430963853194,1035.526119803062,Warehouse A,Central,Ms. Verma,Low,Card,No,,
S312495,O50878,C9985,Amit Kumar,,+916616316748,Chennai,india,East,600001.0,P7918,Tablet,,51.66632662215436,1.0,2860.8017943795635,45101.87521972178,2025-02-09,2022-01-17,,,,V249,Mrs. Patel,Truck,R318,3495.816486209194,183.36582981200672,Hub C,South Hub,Mr. Khan,Medium,,Yes,Not Returned,Delayed delivery
S533513,O83091,C3252,,,+919051292951,Mumbai,india,West,400001.0,P2807,Charger,Clothing,9.30500395416599,9.0,1131.194486882145,141034.91640095037,2022-07-10,2023-09-07,3.0,In Transit,Rail,V537,,Truck,R459,3152.0057823294637,1779.5949701260106,Warehouse B,North Hub,Mr. Khan,,Debet,Yes,,Delayed delivery
S644750,O56116,C6495,Li Wei,,+919835546925,Mumbai,U.K.,North,400001.0,P6600,Charger,Clothing,9.30500395416599,10.0,2835.8378992808434,3103.032580151137,2020-03-19,2020-11-20,13.0,In Transit,Rail,V522,Mr. Lee,Bike,R677,1108.0122331191321,1601.3773331675338,Warehouse B,North Hub,Mr. Patel,Medium,,No,Pending,
S638792,O13949,C1450,John Doe,,+916165419786,mumbai,india,,,P3546,Laptop,Electronics,18.748748730416665,7.0,4323.3523984833655,44976.48821164394,2024-06-22,2025-06-14,2.0,Pending,Rail,V352,Mr. Rao,Truck,R473,9505.59236698481,309.92670108277554,Warehouse A,South Hub,Mr. Patel,High,Online,Yes,Pending,
S833260,O52406,C7407,michael brown,amit@gmail.com,+919200504148,mumbai,UK,South,,P7201,Headphones,Food,66.42096729322121,11.0,2551.014181742006,62335.441039422105,2021-01-09,2025-01-30,-3.0,Delivered,Ship,V891,Mr. Rao,Bike,R425,6919.232083134686,494.64818993831005,,Central,Ms. Verma,Low,Cash,,,
S255854,O78251,C3151,Fatima Noor,amit@gmail.com,+919246700872,,UK,,560001.0,P7704,Headphones,Accessories,32.8703679109448,15.0,2692.1612150385195,101699.56873361937,2024-07-11,2023-07-28,-4.0,,Air,V668,Mr. Lee,Truck,R946,6663.056267014754,1142.2818193000305,Warehouse A,North Hub,Mr. Patel,Low,Credt,No,,Check packaging
S532330,O50732,C2100,michael brown,john@example.com,+918034720204,Bangalore,USA,East,400001.0,P5774,Headphones,Clothing,12.028971422750406,1.0,912.2019229319939,78649.69329941412,2023-08-10,2023-05-03,9.0,Pending,,V342,Mrs. Patel,Van,R793,103.9569566343168,906.3141667727936,Warehouse A,North Hub,Mr. Patel,Medium,Card,Yes,,Check packaging
S361453,O53625,C4548,John Doe,john@example.com,+919760045495,Chennai,UK,East,600001.0,P8171,Charger,Food,43.47852935489052,11.0,472.02821195246,10057.478730660614,2022-11-22,2022-10-23,11.0,,Rail,V939,Ms. Sharma,Truck,R559,7133.883833079126,575.8247448914356,,North Hub,Ms. Verma,Low,Credt,Yes,,
S361248,O88064,C9759,,,+919231809038,mumbai,india,West,400001.0,P8142,Mobile,Electronics,61.37936302487676,11.0,4662.325816717454,12163.06652983601,2020-04-09,2020-12-23,10.0,Cancelled,,V415,Mr. Rao,Cargo,R929,4713.974381356493,787.0087478115729,Hub C,North Hub,Mr. Khan,,,Yes,Pending,Delayed delivery
S451189,O83805,C5455,Li Wei,,+918109704786,,USA,North,400001.0,P9780,Headphones,,1.0494506537984387,18.0,1937.4876677627858,54459.71878580739,2020-09-08,2021-03-22,1.0,,Rail,V757,Mrs. Patel,Truck,R150,7599.699296509487,1045.618889312698,,Central,,Medium,Online,No,Pending,Handle with care
S590913,O82885,C2890,Li Wei,amit@gmail.com,+919484157422,,USA,,,P6281,Mobile,Food,20.367541324756793,17.0,4886.341830401388,1631.4072913987538,2022-08-20,2022-10-08,-5.0,Pending,Road,V658,Mrs. Patel,Truck,R694,5527.842773988052,709.6553950141215,Warehouse B,South Hub,Mr. Khan,Medium,Online,Yes,Not Returned,Handle with care
S177774,O35311,C4806,Amit Kumar,jane@,+918808434333,mumbai,UK,,400001.0,P1835,Tablet,Clothing,59.99104789170297,13.0,4232.453207992935,90097.76479821977,2021-03-18,2023-03-15,13.0,delayed,Road,V155,Mr. Rao,Cargo,R678,8565.430963853194,433.1428677108873,Warehouse B,,Mr. Patel,Medium,Card,Yes,,
S385548,O89065,C5320,John Doe,amit@gmail.com,+917665655281,Bangalore,,South,400001.0,P4503,Laptop,Clothing,3.029203111037471,12.0,911.0416179407564,94641.0785219888,2024-09-30,2021-01-18,5.0,,,V961,Ms. Sharma,Van,R245,9984.617643071222,573.7657680312049,Hub C,Central,Mr. Patel,Medium,Credt,,Pending,Delayed delivery
S346832,O44997,C9787,Li Wei,john@example.com,+917883048243,Chennai,U.K.,East,110001.0,P7350,Mobile,Electronics,51.66632662215436,5.0,307.5872965880739,189268.7574281701,2024-11-05,2023-03-23,13.0,Cancelled,Air,V673,Mr. Rao,Cargo,R896,1034.1904113776382,23.390088553611708,Warehouse A,Central,Ms. Verma,Low,UPI,,Pending,Check packaging
S820682,O82173,C5932,Amit Kumar,amit@gmail.com,+918607564096,Delhi,,East,110001.0,P5199,,Furniture,52.51191652350841,3.0,1958.8219570611548,189658.9030926553,2022-01-26,2022-12-20,4.0,In Transit,Road,V545,Mrs. Patel,Truck,R368,5242.289857164861,1114.660510613214,,Central,,,Online,Yes,Pending,
S523057,O46509,C8582,Fatima Noor,amit@gmail.com,+919597319367,,USA,East,,P5584,Tablet,Furniture,39.17339032410346,8.0,3545.305278534692,126046.97541719936,2025-10-12,2023-04-15,5.0,delayed,Air,V987,,,R829,7402.625862593285,494.64818993831005,Warehouse B,South Hub,Ms. Verma,,Debet,Yes,Returned,
S570985,O61659,C6240,Jane Smith,,+919070785365,Bangalore,UK,North,400001.0,P2544,Tablet,Electronics,18.748748730416665,1.0,838.5720371470828,131061.78180224224,2021-04-30,2020-05-02,1.0,DELAYED,Rail,V498,,,R164,4600.327884455801,1513.8522225386318,Warehouse A,,Mr. Patel,Low,,No,Not Returned,Handle with care
S731479,O64765,C4101,John Doe,john@example.com,+918714339891,mumbai,,,600001.0,P5210,,Food,26.248608169201685,5.0,3887.72519106764,188993.68719476004,2021-07-14,2020-10-14,7.0,DELAYED,Road,V679,Mrs. Patel,Van,R751,4988.932744170654,959.3305987464663,,,Ms. Verma,Medium,Debet,No,Not Returned,
